modelo,estrategia,n_features_base,retencion_dev,retencion_val,cv_roc_auc_mean,cv_roc_auc_sd,cv_pr_auc_mean,cv_pr_auc_sd,cv_brier_mean,val_n,val_positivos,val_prevalencia,val_umbral,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_specificity,val_f1,val_f2,val_roc_auc,val_pr_auc,val_brier,val_tn,val_fp,val_fn,val_tp,nmae_iqr_promedio,nrmse_iqr_promedio,encogimiento_promedio
M2_Forward_AIC_BIC,completos,3,0.9998815025476953,0.9940179461615155,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,997,223,0.22367101303911735,0.64,0.8896690070210632,0.906594361594883,0.6852459016393443,0.9372197309417041,0.875968992248062,0.7916666666666666,0.873015873015873,0.970492810048551,0.8773492887659291,0.10749184331963589,678,96,14,209,,,
M2_Forward_AIC_BIC,mediana,3,1.0,1.0,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,1003,224,0.22333000997008973,0.64,0.8893320039880359,0.9064906931964056,0.6840390879478827,0.9375,0.8754813863928113,0.7909604519774012,0.8728179551122195,0.9702600632679259,0.8766845209450732,0.10716521807248995,682,97,14,210,0.21066391285658145,0.329979891930551,0.15905835504756616
M2_Forward_AIC_BIC,regresion,3,1.0,1.0,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,1003,224,0.22333000997008973,0.64,0.8893320039880359,0.9049003988630112,0.6852459016393443,0.9330357142857143,0.8767650834403081,0.7901701323251418,0.8701082431307244,0.9676210342930498,0.8748925712524216,0.1073890532994505,683,96,15,209,0.20375711150711964,0.29419543370314616,0.11746229491005324
