modelo,estrategia,n_features_base,retencion_dev,retencion_val,cv_roc_auc_mean,cv_roc_auc_sd,cv_pr_auc_mean,cv_pr_auc_sd,cv_brier_mean,val_n,val_positivos,val_prevalencia,val_umbral,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_specificity,val_f1,val_f2,val_roc_auc,val_pr_auc,val_brier,val_tn,val_fp,val_fn,val_tp,equivalente_pr,equivalente_recall,equivalente_brier,candidato_equivalente,seleccion_preliminar
M1_Dominio_S1_S2,completos,17,1.0,1.0,0.991255013402562,0.00810264516180768,0.9675629003625968,0.01834558504870482,0.06109245851631828,1003,224,0.22333000997008973,0.5950000000000001,0.5992023928215354,0.7117613011186503,0.3486394557823129,0.9151785714285714,0.5083440308087291,0.5049261083743842,0.6907008086253369,0.7447133458646618,0.41222543171921355,0.3915285642848923,396,383,19,205,False,False,False,False,False
M1_Dominio_S1_S2,mediana,17,1.0,1.0,0.991255013402562,0.00810264516180768,0.9675629003625968,0.01834558504870482,0.06109245851631828,1003,224,0.22333000997008973,0.5950000000000001,0.5992023928215354,0.7117613011186503,0.3486394557823129,0.9151785714285714,0.5083440308087291,0.5049261083743842,0.6907008086253369,0.7447133458646618,0.41222543171921355,0.3915285642848923,396,383,19,205,False,False,False,False,False
M1_Dominio_S1_S2,regresion,17,1.0,1.0,0.991255013402562,0.00810264516180768,0.9675629003625968,0.01834558504870482,0.06109245851631828,1003,224,0.22333000997008973,0.5950000000000001,0.5992023928215354,0.7117613011186503,0.3486394557823129,0.9151785714285714,0.5083440308087291,0.5049261083743842,0.6907008086253369,0.7447133458646618,0.41222543171921355,0.3915285642848923,396,383,19,205,False,False,False,False,False
M2_Forward_AIC_BIC,completos,3,0.9998815025476953,0.9940179461615155,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,997,223,0.22367101303911735,0.64,0.8896690070210632,0.906594361594883,0.6852459016393443,0.9372197309417041,0.875968992248062,0.7916666666666666,0.873015873015873,0.970492810048551,0.8773492887659291,0.10749184331963589,678,96,14,209,True,False,True,False,True
M2_Forward_AIC_BIC,mediana,3,1.0,1.0,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,1003,224,0.22333000997008973,0.64,0.8893320039880359,0.9064906931964056,0.6840390879478827,0.9375,0.8754813863928113,0.7909604519774012,0.8728179551122195,0.9702600632679259,0.8766845209450732,0.10716521807248995,682,97,14,210,True,False,True,False,False
M2_Forward_AIC_BIC,regresion,3,1.0,1.0,0.9979805550241871,0.000835376078621105,0.9914412942845782,0.0016985783080129052,0.01923102516193477,1003,224,0.22333000997008973,0.64,0.8893320039880359,0.9049003988630112,0.6852459016393443,0.9330357142857143,0.8767650834403081,0.7901701323251418,0.8701082431307244,0.9676210342930498,0.8748925712524216,0.1073890532994505,683,96,15,209,True,False,True,False,False
M3_Backward_BIC,completos,19,0.9998815025476953,0.9940179461615155,0.9926384850055746,0.01032324316573059,0.9748246387285695,0.03020771089876793,0.05639739422023458,997,223,0.22367101303911735,0.22,0.8555667001003009,0.8989959560144147,0.6106442577030813,0.9775784753363229,0.8204134366925064,0.7517241379310344,0.8726981585268214,0.9610693966466206,0.8333063902857647,0.1332184537812682,635,139,5,218,False,True,False,False,False
M3_Backward_BIC,mediana,19,1.0,1.0,0.9926384850055746,0.01032324316573059,0.9748246387285695,0.03020771089876793,0.05639739422023458,1003,224,0.22333000997008973,0.22,0.8554336989032901,0.8989804923895104,0.6100278551532033,0.9776785714285714,0.8202824133504493,0.7512864493996569,0.8725099601593626,0.960001948468733,0.8287029933994082,0.13570677330095268,639,140,5,219,False,True,False,False,False
M3_Backward_BIC,regresion,19,1.0,1.0,0.9926384850055746,0.01032324316573059,0.9748246387285695,0.03020771089876793,0.05639739422023458,1003,224,0.22333000997008973,0.22,0.8554336989032901,0.8989804923895104,0.6100278551532033,0.9776785714285714,0.8202824133504493,0.7512864493996569,0.8725099601593626,0.9606638547588484,0.8321620510217662,0.13440283993733823,639,140,5,219,False,True,False,False,False
